[2021-02-04 09:09:47] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:48] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
[2021-02-04 09:09:49] | INFO | prova
